seed,variant,iteration,stability,mean_log_prob,stability_jsd,true_reject_rate,false_reject_rate
11,repetition_penalty,1,0.142678,-6.106188,0.498422,0.6052,0.2256
11,repetition_penalty,2,0.1,-6.052348,0.48896,0.6052,0.2256
11,repetition_penalty,3,0.190533,-6.160626,0.501227,0.6052,0.2256
11,repetition_penalty,4,0.180178,-6.098367,0.501294,0.6052,0.2256
11,repetition_penalty,5,0.172855,-6.194926,0.508265,0.6052,0.2256
11,repetition_penalty,6,0.272539,-6.101574,0.494395,0.6052,0.2256
11,repetition_penalty,7,0.105178,-6.122495,0.521724,0.6052,0.2256
11,repetition_penalty,8,0.130178,-6.087878,0.468969,0.6052,0.2256
11,repetition_penalty,9,0.228033,-5.97314,0.476918,0.6052,0.2256
11,repetition_penalty,10,0.189328,-6.104258,0.495549,0.6052,0.2256
11,rag_only,0,0.9875,-6.083107,0.489603,0.59008,0.23424
11,rag_only,1,0.147855,-5.02029,0.409124,0.59008,0.23424
11,rag_only,2,0.154861,-4.906765,0.399649,0.59008,0.23424
11,rag_only,3,0.192361,-4.910862,0.380929,0.59008,0.23424
11,rag_only,4,0.149684,-4.960787,0.381134,0.59008,0.23424
11,rag_only,5,0.162184,-5.024892,0.402216,0.59008,0.23424
11,rag_only,6,0.141157,-4.93625,0.40594,0.59008,0.23424
11,rag_only,7,0.182006,-4.956518,0.40467,0.59008,0.23424
11,rag_only,8,0.183834,-4.964577,0.407032,0.59008,0.23424
11,rag_only,9,0.162184,-4.99144,0.401076,0.59008,0.23424
11,rag_only,10,0.132006,-5.017773,0.406285,0.59008,0.23424
12,oea_full,0,0.942678,-6.004999,0.475241,0.74632,0.14496
12,oea_full,1,0.05,-6.004092,0.465333,0.74632,0.14496
12,oea_full,2,0.155178,-6.074889,0.477259,0.74632,0.14496
12,oea_full,3,0.210355,-6.005453,0.518151,0.74632,0.14496
12,oea_full,4,0.197855,-6.009912,0.472711,0.74632,0.14496
12,oea_full,5,0.2125,-5.988941,0.472185,0.74632,0.14496
12,oea_full,6,0.195711,-5.993167,0.48858,0.74632,0.14496
12,oea_full,7,0.244506,-6.054988,0.472285,0.74632,0.14496
12,oea_full,8,0.153033,-6.070326,0.493841,0.74632,0.14496
12,oea_full,9,0.117678,-5.966891,0.468682,0.74632,0.14496
12,oea_full,10,0.092678,-6.0444,0.489487,0.74632,0.14496
12,temperature_low,0,0.942678,-6.004999,0.475241,0.6052,0.2256
12,temperature_low,1,0.135355,-5.13851,0.416846,0.6052,0.2256
12,temperature_low,2,0.220711,-5.257048,0.412663,0.6052,0.2256
12,temperature_low,3,0.140533,-5.181268,0.419539,0.6052,0.2256
12,temperature_low,4,0.160355,-5.121591,0.38414,0.6052,0.2256
12,temperature_low,5,0.147855,-5.129737,0.397958,0.6052,0.2256
12,temperature_low,6,0.1625,-5.385421,0.42215,0.6052,0.2256
12,temperature_low,7,0.135355,-5.30964,0.422049,0.6052,0.2256
12,temperature_low,8,0.128033,-5.210854,0.412935,0.6052,0.2256
12,temperature_low,9,0.167678,-4.855961,0.383905,0.6052,0.2256
12,temperature_low,10,0.165533,-5.187119,0.424446,0.6052,0.2256
12,top_k,0,0.942678,-6.004999,0.475241,0.6052,0.2256
12,top_k,1,0.142678,-6.105659,0.491856,0.6052,0.2256
12,top_k,2,0.067678,-5.850757,0.44929,0.6052,0.2256
12,top_k,3,0.110355,-6.149538,0.530861,0.6052,0.2256
12,top_k,4,0.142678,-6.131272,0.515085,0.6052,0.2256
12,top_k,5,0.235039,-6.12837,0.494563,0.6052,0.2256
12,top_k,6,0.155178,-5.961726,0.461729,0.6052,0.2256
12,top_k,7,0.155178,-6.057995,0.496405,0.6052,0.2256
12,top_k,8,0.208211,-5.917789,0.510167,0.6052,0.2256
12,top_k,9,0.158834,-6.011229,0.489165,0.6052,0.2256
12,top_k,10,0.163388,-6.000851,0.519879,0.6052,0.2256
12,entropy_filter,0,0.942678,-6.004999,0.475241,0.6304,0.2112
12,entropy_filter,1,0.05,-6.004092,0.465333,0.6304,0.2112
12,entropy_filter,2,0.155178,-6.074889,0.477259,0.6304,0.2112
12,entropy_filter,3,0.210355,-6.005453,0.518151,0.6304,0.2112
12,entropy_filter,4,0.197855,-6.009912,0.472711,0.6304,0.2112
12,entropy_filter,5,0.2125,-5.988941,0.472185,0.6304,0.2112
12,entropy_filter,6,0.195711,-5.993167,0.48858,0.6304,0.2112
12,entropy_filter,7,0.244506,-6.054988,0.472285,0.6304,0.2112
12,entropy_filter,8,0.153033,-6.070326,0.493841,0.6304,0.2112
12,entropy_filter,9,0.117678,-5.966891,0.468682,0.6304,0.2112
12,entropy_filter,10,0.092678,-6.0444,0.489487,0.6304,0.2112
12,repetition_penalty,0,0.942678,-6.004999,0.475241,0.6052,0.2256
12,repetition_penalty,1,0.171651,-6.132381,0.508172,0.6052,0.2256
12,repetition_penalty,2,0.0625,-6.062621,0.464978,0.6052,0.2256
12,repetition_penalty,3,0.169506,-6.093477,0.515821,0.6052,0.2256
12,repetition_penalty,4,0.1,-6.09868,0.498709,0.6052,0.2256
12,repetition_penalty,5,0.092678,-6.167366,0.494192,0.6052,0.2256
12,repetition_penalty,6,0.169506,-6.081892,0.472376,0.6052,0.2256
12,repetition_penalty,7,0.228033,-6.063803,0.500168,0.6052,0.2256
12,repetition_penalty,8,0.172855,-6.02858,0.506202,0.6052,0.2256
12,repetition_penalty,9,0.145711,-6.062179,0.494112,0.6052,0.2256
12,repetition_penalty,10,0.223744,-6.047081,0.480694,0.6052,0.2256
12,rag_only,0,0.942678,-6.004999,0.475241,0.59008,0.23424
12,rag_only,1,0.105178,-4.988716,0.408195,0.59008,0.23424
12,rag_only,2,0.135355,-5.009443,0.383161,0.59008,0.23424
12,rag_only,3,0.067678,-4.887866,0.40297,0.59008,0.23424
12,rag_only,4,0.105178,-4.970839,0.3761,0.59008,0.23424
12,rag_only,5,0.158211,-4.985619,0.408547,0.59008,0.23424
12,rag_only,6,0.072855,-5.014716,0.413639,0.59008,0.23424
12,rag_only,7,0.130178,-4.98385,0.41694,0.59008,0.23424
12,rag_only,8,0.160355,-5.000511,0.399035,0.59008,0.23424
12,rag_only,9,0.178033,-5.026132,0.393025,0.59008,0.23424
12,rag_only,10,0.192361,-5.021089,0.399812,0.59008,0.23424
13,oea_full,0,0.980178,-6.076899,0.482754,0.74632,0.14496
13,oea_full,1,0.210355,-5.909286,0.455548,0.74632,0.14496
13,oea_full,2,0.092678,-5.94942,0.46688,0.74632,0.14496
13,oea_full,3,0.147855,-6.023079,0.477576,0.74632,0.14496
13,oea_full,4,0.180178,-6.005873,0.490445,0.74632,0.14496
13,oea_full,5,0.122855,-6.079897,0.49528,0.74632,0.14496
13,oea_full,6,0.178033,-6.01432,0.504469,0.74632,0.14496
13,oea_full,7,0.1,-6.00279,0.467116,0.74632,0.14496
13,oea_full,8,0.105178,-6.018087,0.468717,0.74632,0.14496
13,oea_full,9,0.135355,-6.022847,0.476853,0.74632,0.14496
13,oea_full,10,0.138388,-6.066479,0.460144,0.74632,0.14496
13,temperature_low,0,0.980178,-6.076899,0.482754,0.6052,0.2256
13,temperature_low,1,0.207006,-5.025741,0.409192,0.6052,0.2256
13,temperature_low,2,0.142678,-5.154063,0.412581,0.6052,0.2256
13,temperature_low,3,0.197855,-5.320218,0.412091,0.6052,0.2256
13,temperature_low,4,0.185355,-5.389732,0.44595,0.6052,0.2256
13,temperature_low,5,0.220711,-5.068293,0.396253,0.6052,0.2256
13,temperature_low,6,0.206066,-5.193475,0.424695,0.6052,0.2256
13,temperature_low,7,0.165533,-5.279839,0.422455,0.6052,0.2256
13,temperature_low,8,0.153033,-5.350729,0.422909,0.6052,0.2256
13,temperature_low,9,0.165533,-5.249532,0.399776,0.6052,0.2256
13,temperature_low,10,0.222855,-5.676209,0.459764,0.6052,0.2256
13,top_k,0,0.980178,-6.076899,0.482754,0.6052,0.2256
13,top_k,1,0.197855,-5.854719,0.46285,0.6052,0.2256
13,top_k,2,0.135355,-5.874376,0.458821,0.6052,0.2256
13,top_k,3,0.117678,-5.979931,0.509225,0.6052,0.2256
13,top_k,4,0.155178,-6.03448,0.474922,0.6052,0.2256
13,top_k,5,0.110355,-5.859182,0.453493,0.6052,0.2256
13,top_k,6,0.147855,-5.825605,0.423242,0.6052,0.2256
13,top_k,7,0.155178,-6.099073,0.508709,0.6052,0.2256
13,top_k,8,0.05,-6.120592,0.53644,0.6052,0.2256
13,top_k,9,0.130178,-5.985818,0.474467,0.6052,0.2256
13,top_k,10,0.172855,-5.976556,0.485001,0.6052,0.2256
13,entropy_filter,0,0.980178,-6.076899,0.482754,0.6304,0.2112
13,entropy_filter,1,0.210355,-5.909286,0.455548,0.6304,0.2112
13,entropy_filter,2,0.092678,-5.94942,0.46688,0.6304,0.2112
13,entropy_filter,3,0.147855,-6.023079,0.477576,0.6304,0.2112
13,entropy_filter,4,0.180178,-6.005873,0.490445,0.6304,0.2112
13,entropy_filter,5,0.122855,-6.079897,0.49528,0.6304,0.2112
13,entropy_filter,6,0.178033,-6.01432,0.504469,0.6304,0.2112
13,entropy_filter,7,0.1,-6.00279,0.467116,0.6304,0.2112
13,entropy_filter,8,0.105178,-6.018087,0.468717,0.6304,0.2112
13,entropy_filter,9,0.135355,-6.022847,0.476853,0.6304,0.2112
13,entropy_filter,10,0.138388,-6.066479,0.460144,0.6304,0.2112
13,repetition_penalty,0,0.980178,-6.076899,0.482754,0.6052,0.2256
13,repetition_penalty,1,0.253033,-6.104764,0.493783,0.6052,0.2256
13,repetition_penalty,2,0.160355,-5.998951,0.452681,0.6052,0.2256
13,repetition_penalty,3,0.192678,-6.103206,0.49616,0.6052,0.2256
13,repetition_penalty,4,0.1,-6.022838,0.478881,0.6052,0.2256
13,repetition_penalty,5,0.130178,-6.004642,0.451025,0.6052,0.2256
13,repetition_penalty,6,0.217678,-5.987011,0.477653,0.6052,0.2256
13,repetition_penalty,7,0.1625,-6.158464,0.499947,0.6052,0.2256
13,repetition_penalty,8,0.1375,-6.064447,0.518418,0.6052,0.2256
13,repetition_penalty,9,0.205178,-5.955829,0.490352,0.6052,0.2256
13,repetition_penalty,10,0.147855,-6.082962,0.475343,0.6052,0.2256
13,rag_only,0,0.980178,-6.076899,0.482754,0.59008,0.23424
13,rag_only,1,0.189328,-4.887636,0.391291,0.59008,0.23424
13,rag_only,2,0.132006,-4.874721,0.390631,0.59008,0.23424
13,rag_only,3,0.109151,-4.979049,0.393416,0.59008,0.23424
13,rag_only,4,0.176828,-4.956052,0.391502,0.59008,0.23424
13,rag_only,5,0.130801,-4.957994,0.41618,0.59008,0.23424
13,rag_only,6,0.134151,-4.928124,0.411948,0.59008,0.23424
13,rag_only,7,0.149684,-4.945871,0.401257,0.59008,0.23424
13,rag_only,8,0.184151,-5.016693,0.413793,0.59008,0.23424
13,rag_only,9,0.134151,-4.887269,0.39211,0.59008,0.23424
13,rag_only,10,0.114328,-4.913358,0.398886,0.59008,0.23424
14,oea_full,0,0.9875,-6.080065,0.502831,0.74632,0.14496
14,oea_full,1,0.185355,-5.977095,0.454742,0.74632,0.14496
14,oea_full,2,0.147855,-6.002872,0.496179,0.74632,0.14496
14,oea_full,3,0.095711,-6.041406,0.511728,0.74632,0.14496
14,oea_full,4,0.192678,-6.016528,0.478092,0.74632,0.14496
14,oea_full,5,0.217678,-6.099127,0.501076,0.74632,0.14496
14,oea_full,6,0.147855,-6.021506,0.474618,0.74632,0.14496
14,oea_full,7,0.183211,-6.108412,0.475278,0.74632,0.14496
14,oea_full,8,0.117678,-6.062765,0.502102,0.74632,0.14496
14,oea_full,9,0.140533,-6.042274,0.504841,0.74632,0.14496
14,oea_full,10,0.172855,-5.936819,0.476428,0.74632,0.14496
14,temperature_low,0,0.9875,-6.080065,0.502831,0.6052,0.2256
14,temperature_low,1,0.183211,-5.306713,0.416291,0.6052,0.2256
14,temperature_low,2,0.128033,-4.957306,0.380348,0.6052,0.2256
14,temperature_low,3,0.147855,-5.179697,0.426198,0.6052,0.2256
14,temperature_low,4,0.197855,-5.300063,0.401643,0.6052,0.2256
14,temperature_low,5,0.172855,-5.245678,0.409066,0.6052,0.2256
14,temperature_low,6,0.137184,-5.077847,0.391329,0.6052,0.2256
14,temperature_low,7,0.208211,-5.321389,0.403708,0.6052,0.2256
14,temperature_low,8,0.105178,-5.527297,0.467513,0.6052,0.2256
14,temperature_low,9,0.147855,-5.353934,0.433133,0.6052,0.2256
14,temperature_low,10,0.178033,-5.21386,0.428242,0.6052,0.2256
14,top_k,0,0.9875,-6.080065,0.502831,0.6052,0.2256
14,top_k,1,0.165533,-5.966231,0.474171,0.6052,0.2256
14,top_k,2,0.180178,-6.022228,0.482253,0.6052,0.2256
14,top_k,3,0.130178,-5.981405,0.518857,0.6052,0.2256
14,top_k,4,0.197855,-6.023643,0.490388,0.6052,0.2256
14,top_k,5,0.160355,-6.123056,0.511917,0.6052,0.2256
14,top_k,6,0.172855,-5.951237,0.475164,0.6052,0.2256
14,top_k,7,0.090533,-6.011571,0.509721,0.6052,0.2256
14,top_k,8,0.173296,-6.099555,0.504468,0.6052,0.2256
14,top_k,9,0.183211,-5.926358,0.44247,0.6052,0.2256
14,top_k,10,0.165533,-5.957767,0.477349,0.6052,0.2256
14,entropy_filter,0,0.9875,-6.080065,0.502831,0.6304,0.2112
14,entropy_filter,1,0.185355,-5.977095,0.454742,0.6304,0.2112
14,entropy_filter,2,0.147855,-6.002872,0.496179,0.6304,0.2112
14,entropy_filter,3,0.095711,-6.041406,0.511728,0.6304,0.2112
14,entropy_filter,4,0.192678,-6.016528,0.478092,0.6304,0.2112
14,entropy_filter,5,0.217678,-6.099127,0.501076,0.6304,0.2112
14,entropy_filter,6,0.147855,-6.021506,0.474618,0.6304,0.2112
14,entropy_filter,7,0.183211,-6.108412,0.475278,0.6304,0.2112
14,entropy_filter,8,0.117678,-6.062765,0.502102,0.6304,0.2112
14,entropy_filter,9,0.140533,-6.042274,0.504841,0.6304,0.2112
14,entropy_filter,10,0.172855,-5.936819,0.476428,0.6304,0.2112
14,repetition_penalty,0,0.9875,-6.080065,0.502831,0.6052,0.2256
14,repetition_penalty,1,0.175,-5.999489,0.464555,0.6052,0.2256
14,repetition_penalty,2,0.210355,-6.030026,0.474639,0.6052,0.2256
14,repetition_penalty,3,0.228033,-6.077899,0.498856,0.6052,0.2256
14,repetition_penalty,4,0.250888,-6.154739,0.463875,0.6052,0.2256
14,repetition_penalty,5,0.185355,-6.021068,0.465483,0.6052,0.2256
14,repetition_penalty,6,0.172855,-6.099356,0.492462,0.6052,0.2256
14,repetition_penalty,7,0.140533,-6.012968,0.492355,0.6052,0.2256
14,repetition_penalty,8,0.205178,-6.098666,0.495515,0.6052,0.2256
14,repetition_penalty,9,0.130178,-6.03303,0.464026,0.6052,0.2256
14,repetition_penalty,10,0.117678,-6.18886,0.504756,0.6052,0.2256
14,rag_only,0,0.9875,-6.080065,0.502831,0.59008,0.23424
14,rag_only,1,0.135355,-4.903792,0.395098,0.59008,0.23424
14,rag_only,2,0.110355,-4.938484,0.38526,0.59008,0.23424
14,rag_only,3,0.165974,-4.916214,0.391451,0.59008,0.23424
14,rag_only,4,0.135355,-4.914213,0.391022,0.59008,0.23424
14,rag_only,5,0.142678,-4.901033,0.404864,0.59008,0.23424
14,rag_only,6,0.130178,-4.932924,0.39998,0.59008,0.23424
14,rag_only,7,0.215533,-4.978263,0.39578,0.59008,0.23424
14,rag_only,8,0.105178,-4.881255,0.396134,0.59008,0.23424
14,rag_only,9,0.145711,-5.016505,0.414875,0.59008,0.23424
14,rag_only,10,0.130178,-4.957564,0.399902,0.59008,0.23424
15,oea_full,0,0.953033,-6.073656,0.476407,0.74632,0.14496
15,oea_full,1,0.224684,-6.051477,0.456149,0.74632,0.14496
15,oea_full,2,0.167678,-6.075572,0.495072,0.74632,0.14496
15,oea_full,3,0.147855,-5.933293,0.464874,0.74632,0.14496
15,oea_full,4,0.085355,-6.002064,0.458502,0.74632,0.14496
15,oea_full,5,0.142678,-6.064993,0.50738,0.74632,0.14496
15,oea_full,6,0.170711,-6.076392,0.491177,0.74632,0.14496
15,oea_full,7,0.178033,-5.895993,0.469542,0.74632,0.14496
15,oea_full,8,0.167361,-6.111946,0.501149,0.74632,0.14496
15,oea_full,9,0.139328,-6.076559,0.472459,0.74632,0.14496
15,oea_full,10,0.1125,-5.987,0.496875,0.74632,0.14496
15,temperature_low,0,0.953033,-6.073656,0.476407,0.6052,0.2256
15,temperature_low,1,0.196152,-5.393971,0.450163,0.6052,0.2256
15,temperature_low,2,0.188306,-5.172908,0.423761,0.6052,0.2256
15,temperature_low,3,0.213747,-5.011647,0.402903,0.6052,0.2256
15,temperature_low,4,0.142678,-5.348044,0.437495,0.6052,0.2256
15,temperature_low,5,0.158129,-5.082323,0.408159,0.6052,0.2256
15,temperature_low,6,0.175888,-5.518052,0.440691,0.6052,0.2256
15,temperature_low,7,0.193566,-5.400136,0.462647,0.6052,0.2256
15,temperature_low,8,0.201828,-5.202466,0.396244,0.6052,0.2256
15,temperature_low,9,0.275888,-5.263312,0.428217,0.6052,0.2256
15,temperature_low,10,0.208211,-5.193742,0.388539,0.6052,0.2256
15,top_k,0,0.953033,-6.073656,0.476407,0.6052,0.2256
15,top_k,1,0.203033,-6.072436,0.508656,0.6052,0.2256
15,top_k,2,0.1,-5.985043,0.48071,0.6052,0.2256
15,top_k,3,0.192678,-5.989805,0.478474,0.6052,0.2256
15,top_k,4,0.208211,-5.948705,0.455715,0.6052,0.2256
15,top_k,5,0.160355,-6.074177,0.502341,0.6052,0.2256
15,top_k,6,0.15,-6.067126,0.496188,0.6052,0.2256
15,top_k,7,0.142678,-5.995577,0.466746,0.6052,0.2256
15,top_k,8,0.140533,-5.826041,0.470979,0.6052,0.2256
15,top_k,9,0.197855,-6.125798,0.520057,0.6052,0.2256
15,top_k,10,0.210355,-6.068462,0.512154,0.6052,0.2256
15,entropy_filter,0,0.953033,-6.073656,0.476407,0.6304,0.2112
15,entropy_filter,1,0.224684,-6.051477,0.456149,0.6304,0.2112
15,entropy_filter,2,0.167678,-6.075572,0.495072,0.6304,0.2112
15,entropy_filter,3,0.147855,-5.933293,0.464874,0.6304,0.2112
15,entropy_filter,4,0.085355,-6.002064,0.458502,0.6304,0.2112
15,entropy_filter,5,0.142678,-6.064993,0.50738,0.6304,0.2112
15,entropy_filter,6,0.170711,-6.076392,0.491177,0.6304,0.2112
15,entropy_filter,7,0.178033,-5.895993,0.469542,0.6304,0.2112
15,entropy_filter,8,0.167361,-6.111946,0.501149,0.6304,0.2112
15,entropy_filter,9,0.139328,-6.076559,0.472459,0.6304,0.2112
15,entropy_filter,10,0.1125,-5.987,0.496875,0.6304,0.2112
15,repetition_penalty,0,0.953033,-6.073656,0.476407,0.6052,0.2256
15,repetition_penalty,1,0.180178,-6.101237,0.499886,0.6052,0.2256
15,repetition_penalty,2,0.1375,-6.065086,0.489029,0.6052,0.2256
15,repetition_penalty,3,0.155178,-6.125056,0.518313,0.6052,0.2256
15,repetition_penalty,4,0.185355,-6.104181,0.492773,0.6052,0.2256
15,repetition_penalty,5,0.122855,-6.049515,0.481596,0.6052,0.2256
15,repetition_penalty,6,0.178033,-6.047721,0.496748,0.6052,0.2256
15,repetition_penalty,7,0.15,-6.07339,0.503608,0.6052,0.2256
15,repetition_penalty,8,0.158211,-5.919953,0.470525,0.6052,0.2256
15,repetition_penalty,9,0.117678,-6.160563,0.495999,0.6052,0.2256
15,repetition_penalty,10,0.233211,-6.138256,0.501703,0.6052,0.2256
15,rag_only,0,0.953033,-6.073656,0.476407,0.59008,0.23424
15,rag_only,1,0.237184,-4.953235,0.418604,0.59008,0.23424
15,rag_only,2,0.199684,-5.017466,0.407959,0.59008,0.23424
15,rag_only,3,0.162184,-4.919613,0.403479,0.59008,0.23424
15,rag_only,4,0.203033,-4.99063,0.412809,0.59008,0.23424
15,rag_only,5,0.221334,-4.890691,0.387617,0.59008,0.23424
15,rag_only,6,0.212184,-4.978191,0.40448,0.59008,0.23424
15,rag_only,7,0.215217,-5.021337,0.404347,0.59008,0.23424
15,rag_only,8,0.224684,-4.960793,0.407321,0.59008,0.23424
15,rag_only,9,0.217361,-4.98763,0.400796,0.59008,0.23424
15,rag_only,10,0.228033,-4.998021,0.399002,0.59008,0.23424
16,oea_full,0,0.9875,-6.035779,0.501243,0.74632,0.14496
16,oea_full,1,0.1625,-5.968642,0.468059,0.74632,0.14496
16,oea_full,2,0.1375,-6.038155,0.498341,0.74632,0.14496
16,oea_full,3,0.145711,-6.005589,0.468208,0.74632,0.14496
16,oea_full,4,0.1125,-6.074628,0.499973,0.74632,0.14496
16,oea_full,5,0.235355,-6.073592,0.49058,0.74632,0.14496
16,oea_full,6,0.147855,-5.982201,0.483732,0.74632,0.14496
16,oea_full,7,0.165533,-6.049005,0.483727,0.74632,0.14496
16,oea_full,8,0.167678,-6.018158,0.490021,0.74632,0.14496
16,oea_full,9,0.140533,-6.091104,0.522059,0.74632,0.14496
16,oea_full,10,0.170711,-5.942092,0.490467,0.74632,0.14496
16,temperature_low,0,0.9875,-6.035779,0.501243,0.6052,0.2256
16,temperature_low,1,0.206066,-5.157907,0.407857,0.6052,0.2256
16,temperature_low,2,0.160355,-5.180045,0.425583,0.6052,0.2256
16,temperature_low,3,0.140533,-5.34765,0.415795,0.6052,0.2256
16,temperature_low,4,0.205178,-5.270038,0.42225,0.6052,0.2256
16,temperature_low,5,0.190533,-5.033771,0.405176,0.6052,0.2256
16,temperature_low,6,0.160355,-5.462415,0.449959,0.6052,0.2256
16,temperature_low,7,0.130178,-5.029111,0.404559,0.6052,0.2256
16,temperature_low,8,0.188388,-4.926302,0.375228,0.6052,0.2256
16,temperature_low,9,0.117678,-5.115483,0.408479,0.6052,0.2256
16,temperature_low,10,0.110355,-5.47033,0.464146,0.6052,0.2256
16,top_k,0,0.9875,-6.035779,0.501243,0.6052,0.2256
16,top_k,1,0.157006,-5.831572,0.457766,0.6052,0.2256
16,top_k,2,0.158211,-6.153585,0.515442,0.6052,0.2256
16,top_k,3,0.117678,-5.897974,0.449638,0.6052,0.2256
16,top_k,4,0.122855,-6.011602,0.504416,0.6052,0.2256
16,top_k,5,0.175,-6.015987,0.503432,0.6052,0.2256
16,top_k,6,0.125,-6.122917,0.529349,0.6052,0.2256
16,top_k,7,0.230178,-5.985203,0.487674,0.6052,0.2256
16,top_k,8,0.145711,-5.906606,0.465527,0.6052,0.2256
16,top_k,9,0.130178,-6.000464,0.477556,0.6052,0.2256
16,top_k,10,0.147855,-6.076263,0.496384,0.6052,0.2256
16,entropy_filter,0,0.9875,-6.035779,0.501243,0.6304,0.2112
16,entropy_filter,1,0.1625,-5.968642,0.468059,0.6304,0.2112
16,entropy_filter,2,0.1375,-6.038155,0.498341,0.6304,0.2112
16,entropy_filter,3,0.145711,-6.005589,0.468208,0.6304,0.2112
16,entropy_filter,4,0.1125,-6.074628,0.499973,0.6304,0.2112
16,entropy_filter,5,0.235355,-6.073592,0.49058,0.6304,0.2112
16,entropy_filter,6,0.147855,-5.982201,0.483732,0.6304,0.2112
16,entropy_filter,7,0.165533,-6.049005,0.483727,0.6304,0.2112
16,entropy_filter,8,0.167678,-6.018158,0.490021,0.6304,0.2112
16,entropy_filter,9,0.140533,-6.091104,0.522059,0.6304,0.2112
16,entropy_filter,10,0.170711,-5.942092,0.490467,0.6304,0.2112
16,repetition_penalty,0,0.9875,-6.035779,0.501243,0.6052,0.2256
16,repetition_penalty,1,0.215533,-6.00086,0.476687,0.6052,0.2256
16,repetition_penalty,2,0.122855,-6.164491,0.514522,0.6052,0.2256
16,repetition_penalty,3,0.142678,-6.026521,0.481966,0.6052,0.2256
16,repetition_penalty,4,0.158211,-6.104828,0.499285,0.6052,0.2256
16,repetition_penalty,5,0.180178,-6.068595,0.498704,0.6052,0.2256
16,repetition_penalty,6,0.175,-6.051707,0.50587,0.6052,0.2256
16,repetition_penalty,7,0.185355,-6.08049,0.473752,0.6052,0.2256
16,repetition_penalty,8,0.130178,-6.049152,0.485907,0.6052,0.2256
16,repetition_penalty,9,0.155178,-6.202346,0.473899,0.6052,0.2256
16,repetition_penalty,10,0.178033,-6.130991,0.50194,0.6052,0.2256
16,rag_only,0,0.9875,-6.035779,0.501243,0.59008,0.23424
16,rag_only,1,0.185355,-4.861896,0.387799,0.59008,0.23424
16,rag_only,2,0.183211,-4.938111,0.396013,0.59008,0.23424
16,rag_only,3,0.208211,-4.955789,0.411056,0.59008,0.23424
16,rag_only,4,0.147855,-5.019522,0.405457,0.59008,0.23424
16,rag_only,5,0.160355,-4.916196,0.387217,0.59008,0.23424
16,rag_only,6,0.170711,-4.93213,0.401312,0.59008,0.23424
16,rag_only,7,0.155178,-4.969434,0.387074,0.59008,0.23424
16,rag_only,8,0.160355,-4.935516,0.405699,0.59008,0.23424
16,rag_only,9,0.197855,-4.959048,0.409426,0.59008,0.23424
16,rag_only,10,0.147855,-4.959207,0.400367,0.59008,0.23424
17,oea_full,0,0.975,-6.16433,0.501488,0.74632,0.14496
17,oea_full,1,0.105178,-6.111408,0.490125,0.74632,0.14496
17,oea_full,2,0.130178,-5.988974,0.468786,0.74632,0.14496
17,oea_full,3,0.125,-6.041331,0.481516,0.74632,0.14496
17,oea_full,4,0.130178,-6.051983,0.492551,0.74632,0.14496
17,oea_full,5,0.085355,-5.989991,0.453364,0.74632,0.14496
17,oea_full,6,0.093119,-5.954508,0.49367,0.74632,0.14496
17,oea_full,7,0.1125,-6.073186,0.493067,0.74632,0.14496
17,oea_full,8,0.140533,-6.069045,0.507138,0.74632,0.14496
17,oea_full,9,0.1375,-6.056049,0.491606,0.74632,0.14496
17,oea_full,10,0.172855,-5.981479,0.460011,0.74632,0.14496
17,temperature_low,0,0.975,-6.16433,0.501488,0.6052,0.2256
17,temperature_low,1,0.163388,-4.852864,0.374594,0.6052,0.2256
17,temperature_low,2,0.142678,-4.994905,0.408974,0.6052,0.2256
17,temperature_low,3,0.147855,-5.071573,0.391622,0.6052,0.2256
17,temperature_low,4,0.147855,-5.705664,0.454982,0.6052,0.2256
17,temperature_low,5,0.075,-5.295418,0.438661,0.6052,0.2256
17,temperature_low,6,0.122855,-5.147619,0.384146,0.6052,0.2256
17,temperature_low,7,0.170711,-5.022942,0.384736,0.6052,0.2256
17,temperature_low,8,0.0875,-5.49749,0.427898,0.6052,0.2256
17,temperature_low,9,0.160355,-5.353363,0.415908,0.6052,0.2256
17,temperature_low,10,0.167678,-5.326021,0.39935,0.6052,0.2256
17,top_k,0,0.975,-6.16433,0.501488,0.6052,0.2256
17,top_k,1,0.105178,-5.943803,0.465899,0.6052,0.2256
17,top_k,2,0.130178,-6.05619,0.475592,0.6052,0.2256
17,top_k,3,0.122855,-6.131788,0.504724,0.6052,0.2256
17,top_k,4,0.142678,-5.854352,0.44759,0.6052,0.2256
17,top_k,5,0.185355,-5.884976,0.460261,0.6052,0.2256
17,top_k,6,0.170711,-6.049667,0.483889,0.6052,0.2256
17,top_k,7,0.155178,-5.96392,0.486406,0.6052,0.2256
17,top_k,8,0.142678,-6.025551,0.48653,0.6052,0.2256
17,top_k,9,0.1,-6.016406,0.485624,0.6052,0.2256
17,top_k,10,0.185355,-6.074708,0.498656,0.6052,0.2256
17,entropy_filter,0,0.975,-6.16433,0.501488,0.6304,0.2112
17,entropy_filter,1,0.105178,-6.111408,0.490125,0.6304,0.2112
17,entropy_filter,2,0.130178,-5.988974,0.468786,0.6304,0.2112
17,entropy_filter,3,0.125,-6.041331,0.481516,0.6304,0.2112
17,entropy_filter,4,0.130178,-6.051983,0.492551,0.6304,0.2112
17,entropy_filter,5,0.085355,-5.989991,0.453364,0.6304,0.2112
